Airport_Code,Airport_Name,City,State,Year,Claim_Type,Total_Close_Amount
SHV,Shreveport Regional,Shreveport,LA,2013,Personal Injury,$0.00
SHV,Shreveport Regional,Shreveport,LA,2013,Property Damage,$0.00
SHV,Shreveport Regional,Shreveport,LA,2014,Passenger Property Loss,$400.00
SHV,Shreveport Regional,Shreveport,LA,2014,Property Damage,$0.00
SHV,Shreveport Regional,Shreveport,LA,2015,Passenger Property Loss,
SHV,Shreveport Regional,Shreveport,LA,2015,Property Damage,$0.00
SHV,Shreveport Regional,Shreveport,LA,2016,Passenger Property Loss,
SHV,Shreveport Regional,Shreveport,LA,2016,Property Damage,
SIT,Sitka 'Rocky Guitierrez',Sitka,AK,2013,Property Damage,$125.00
SIT,Sitka 'Rocky Guitierrez',Sitka,AK,2014,Passenger Property Loss,
SIT,Sitka 'Rocky Guitierrez',Sitka,AK,2015,Property Damage,
SIT,Sitka 'Rocky Guitierrez',Sitka,AK,2016,Property Damage,$0.00
SJC,Norman Y Mineta San Jose International,San Jose,CA,2013,Passenger Property Loss,$395.02
SJC,Norman Y Mineta San Jose International,San Jose,CA,2013,Property Damage,"$2,358.86"
SJC,Norman Y Mineta San Jose International,San Jose,CA,2013,Unknown,
SJC,Norman Y Mineta San Jose International,San Jose,CA,2014,Passenger Property Loss,$231.99
SJC,Norman Y Mineta San Jose International,San Jose,CA,2014,Property Damage,$394.55
SJC,Norman Y Mineta San Jose International,San Jose,CA,2015,Passenger Property Loss,$268.44
SJC,Norman Y Mineta San Jose International,San Jose,CA,2015,Property Damage,"$2,146.23"
SJC,Norman Y Mineta San Jose International,San Jose,CA,2016,Passenger Property Loss,$240.33
SJC,Norman Y Mineta San Jose International,San Jose,CA,2016,Property Damage,$431.95
SJC,Norman Y Mineta San Jose International,San Jose,CA,2017,Missed Flight,
SJC,Norman Y Mineta San Jose International,San Jose,CA,2017,Passenger Property Loss,$11.29
SJC,Norman Y Mineta San Jose International,San Jose,CA,2017,Property Damage,$280.41
SJC,Norman Y Mineta San Jose International,San Jose,CA,2017,Unknown,
SJT,San Angelo Regional,San Angelo,TX,2013,Passenger Property Loss,$42.24
SJT,San Angelo Regional,San Angelo,TX,2013,Property Damage,$109.99
SJT,San Angelo Regional,San Angelo,TX,2014,Passenger Property Loss,$0.00
SJT,San Angelo Regional,San Angelo,TX,2014,Property Damage,$152.99
SJT,San Angelo Regional,San Angelo,TX,2016,Passenger Property Loss,$0.00
SJT,San Angelo Regional,San Angelo,TX,2016,Property Damage,$12.00
SJU,Luis Munoz Marin International,San Juan,PR,2013,Passenger Property Loss,$897.00
SJU,Luis Munoz Marin International,San Juan,PR,2013,Property Damage,"$1,857.63"
SJU,Luis Munoz Marin International,San Juan,PR,2013,Unknown,$0.00
SJU,Luis Munoz Marin International,San Juan,PR,2014,Passenger Property Loss,$822.68
SJU,Luis Munoz Marin International,San Juan,PR,2014,Property Damage,"$2,989.50"
SJU,Luis Munoz Marin International,San Juan,PR,2015,Passenger Property Loss,$792.93
SJU,Luis Munoz Marin International,San Juan,PR,2015,Personal Injury,
SJU,Luis Munoz Marin International,San Juan,PR,2015,Property Damage,"$2,088.49"
SJU,Luis Munoz Marin International,San Juan,PR,2015,Unknown,
SJU,Luis Munoz Marin International,San Juan,PR,2016,Passenger Property Loss,$7.54
SJU,Luis Munoz Marin International,San Juan,PR,2016,Property Damage,"$2,160.93"
SJU,Luis Munoz Marin International,San Juan,PR,2017,Passenger Property Loss,$100.00
SJU,Luis Munoz Marin International,San Juan,PR,2017,Property Damage,$533.00
SLC,Salt Lake City International Airport,Salt Lake City,UT,2013,Passenger Property Loss,$813.27
SLC,Salt Lake City International Airport,Salt Lake City,UT,2013,Personal Injury,
SLC,Salt Lake City International Airport,Salt Lake City,UT,2013,Property Damage,"$3,414.07"
SLC,Salt Lake City International Airport,Salt Lake City,UT,2014,Passenger Property Loss,$795.51
SLC,Salt Lake City International Airport,Salt Lake City,UT,2014,Property Damage,"$2,860.32"
SLC,Salt Lake City International Airport,Salt Lake City,UT,2015,Passenger Property Loss,$59.00
SLC,Salt Lake City International Airport,Salt Lake City,UT,2015,Property Damage,"$3,231.68"
SLC,Salt Lake City International Airport,Salt Lake City,UT,2015,Unknown,
SLC,Salt Lake City International Airport,Salt Lake City,UT,2016,Passenger Property Loss,$59.85
SLC,Salt Lake City International Airport,Salt Lake City,UT,2016,Property Damage,$461.60
SLC,Salt Lake City International Airport,Salt Lake City,UT,2017,Motor Vehicle,
SLC,Salt Lake City International Airport,Salt Lake City,UT,2017,Passenger Property Loss,$54.51
SLC,Salt Lake City International Airport,Salt Lake City,UT,2017,Property Damage,$109.75
SMF,Sacramento International Airport,Sacramento,CA,2013,Passenger Property Loss,$947.97
SMF,Sacramento International Airport,Sacramento,CA,2013,Personal Injury,$0.00
SMF,Sacramento International Airport,Sacramento,CA,2013,Property Damage,"$8,803.25"
SMF,Sacramento International Airport,Sacramento,CA,2014,Passenger Property Loss,$760.56
SMF,Sacramento International Airport,Sacramento,CA,2014,Property Damage,"$2,472.90"
SMF,Sacramento International Airport,Sacramento,CA,2015,Complaint,
SMF,Sacramento International Airport,Sacramento,CA,2015,Motor Vehicle,"$1,096.26"
SMF,Sacramento International Airport,Sacramento,CA,2015,Passenger Property Loss,"$1,384.80"
SMF,Sacramento International Airport,Sacramento,CA,2015,Property Damage,"$2,625.02"
SMF,Sacramento International Airport,Sacramento,CA,2016,Passenger Property Loss,$202.92
SMF,Sacramento International Airport,Sacramento,CA,2016,Property Damage,$631.00
SMF,Sacramento International Airport,Sacramento,CA,2016,Property Loss,
SMF,Sacramento International Airport,Sacramento,CA,2017,Passenger Property Loss,$0.00
SMF,Sacramento International Airport,Sacramento,CA,2017,Property Damage,$79.95
SMX,Santa Maria Public,Santa Maria,CA,2015,Property Damage,$0.00
SNA,John Wayne,Santa Ana,CA,2013,Passenger Property Loss,$952.94
SNA,John Wayne,Santa Ana,CA,2013,Property Damage,"$1,616.66"
SNA,John Wayne,Santa Ana,CA,2013,Unknown,$0.00
SNA,John Wayne,Santa Ana,CA,2014,Passenger Property Loss,"$1,071.67"
SNA,John Wayne,Santa Ana,CA,2014,Property Damage,"$1,230.93"
SNA,John Wayne,Santa Ana,CA,2015,Passenger Property Loss,$706.24
SNA,John Wayne,Santa Ana,CA,2015,Personal Injury,
SNA,John Wayne,Santa Ana,CA,2015,Property Damage,"$2,820.26"
SNA,John Wayne,Santa Ana,CA,2016,Passenger Property Loss,$0.00
SNA,John Wayne,Santa Ana,CA,2016,Property Damage,$334.99
SNA,John Wayne,Santa Ana,CA,2017,Passenger Property Loss,$60.00
SNA,John Wayne,Santa Ana,CA,2017,Property Damage,$0.00
SOW,Show Low Regional Airport,Show Low,AZ,2015,Passenger Property Loss,$44.95
SPI,"Abraham Lincoln Capital Airport, Springfield",Springfield,IL,2014,Passenger Property Loss,$11.00
SPI,"Abraham Lincoln Capital Airport, Springfield",Springfield,IL,2015,Passenger Property Loss,$0.00
SPI,"Abraham Lincoln Capital Airport, Springfield",Springfield,IL,2017,Passenger Property Loss,
SPI,"Abraham Lincoln Capital Airport, Springfield",Springfield,IL,2017,Property Damage,
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,2013,Passenger Property Loss,$0.00
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,2013,Property Damage,$0.00
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,2014,Passenger Property Loss,
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2013,Passenger Property Loss,$122.92
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2013,Property Damage,$10.00
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2014,Passenger Property Loss,$25.00
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2014,Personal Injury,$0.00
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2014,Property Damage,"$1,200.00"
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2015,Property Damage,$156.66
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2016,Passenger Property Loss,
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2017,Passenger Property Loss,
SRQ,Sarasota Bradenton International,Sarasota/Bradenton,FL,2017,Property Damage,
STC,"Saint Cloud Regional Airport, MN",St Cloud,MN,2017,Passenger Property Loss,
STL,Lambert St. Louis International,St Louis,MO,2013,Passenger Property Loss,$633.55
STL,Lambert St. Louis International,St Louis,MO,2013,Property Damage,"$2,885.20"
STL,Lambert St. Louis International,St Louis,MO,2014,Employee Loss (MPCECA),$211.00
STL,Lambert St. Louis International,St Louis,MO,2014,Passenger Property Loss,$537.75
STL,Lambert St. Louis International,St Louis,MO,2014,Property Damage,"$1,838.67"
STL,Lambert St. Louis International,St Louis,MO,2015,Complaint,$0.00
STL,Lambert St. Louis International,St Louis,MO,2015,Passenger Property Loss,$837.63
STL,Lambert St. Louis International,St Louis,MO,2015,Property Damage,"$3,231.65"
STL,Lambert St. Louis International,St Louis,MO,2016,Passenger Property Loss,$398.98
STL,Lambert St. Louis International,St Louis,MO,2016,Property Damage,"$3,266.87"
STL,Lambert St. Louis International,St Louis,MO,2017,Passenger Property Loss,$182.00
STL,Lambert St. Louis International,St Louis,MO,2017,Passenger Theft,
STL,Lambert St. Louis International,St Louis,MO,2017,Personal Injury,
STL,Lambert St. Louis International,St Louis,MO,2017,Property Damage,"$1,206.88"
STS,Charles Shulz-Sonoma County,Santa Rosa,CA,2015,Passenger Property Loss,
STS,Charles Shulz-Sonoma County,Santa Rosa,CA,2017,Passenger Property Loss,
STT,Cyril E. King International,Charlotte Amalie,VI,2013,Passenger Property Loss,$0.00
STT,Cyril E. King International,Charlotte Amalie,VI,2013,Property Damage,$574.65
STT,Cyril E. King International,Charlotte Amalie,VI,2014,Passenger Property Loss,$77.94
STT,Cyril E. King International,Charlotte Amalie,VI,2014,Property Damage,$790.00
STT,Cyril E. King International,Charlotte Amalie,VI,2015,Passenger Property Loss,$198.00
STT,Cyril E. King International,Charlotte Amalie,VI,2015,Property Damage,$118.11
STT,Cyril E. King International,Charlotte Amalie,VI,2016,Passenger Property Loss,$0.00
STT,Cyril E. King International,Charlotte Amalie,VI,2016,Property Damage,
STT,Cyril E. King International,Charlotte Amalie,VI,2017,Missed Flight,
STT,Cyril E. King International,Charlotte Amalie,VI,2017,Passenger Property Loss,
STT,Cyril E. King International,Charlotte Amalie,VI,2017,Property Damage,$125.00
STX,Henry E. Rohlsen,Christiansted,VI,2013,Passenger Property Loss,$0.00
STX,Henry E. Rohlsen,Christiansted,VI,2014,Passenger Property Loss,$0.00
STX,Henry E. Rohlsen,Christiansted,VI,2014,Property Damage,$285.00
STX,Henry E. Rohlsen,Christiansted,VI,2015,Complaint,
STX,Henry E. Rohlsen,Christiansted,VI,2015,Passenger Property Loss,$0.00
STX,Henry E. Rohlsen,Christiansted,VI,2015,Property Damage,
STX,Henry E. Rohlsen,Christiansted,VI,2016,Passenger Property Loss,$0.00
STX,Henry E. Rohlsen,Christiansted,VI,2016,Personal Injury,$0.00
STX,Henry E. Rohlsen,Christiansted,VI,2016,Property Damage,$0.00
SUN,Friedman Memorial,Hailey,ID,2014,Property Damage,$0.00
SUN,Friedman Memorial,Hailey,ID,2015,Passenger Property Loss,$0.00
SUN,Friedman Memorial,Hailey,ID,2016,Passenger Property Loss,
SUN,Friedman Memorial,Hailey,ID,2017,Property Damage,
SUX,Sioux Gateway,Sioux City,IA,2013,Passenger Property Loss,$0.00
SUX,Sioux Gateway,Sioux City,IA,2013,Property Damage,
SUX,Sioux Gateway,Sioux City,IA,2015,Passenger Property Loss,
SUX,Sioux Gateway,Sioux City,IA,2015,Property Damage,$225.00
SUX,Sioux Gateway,Sioux City,IA,2016,Passenger Property Loss,$298.69
SWF,Stewart Field,New York,NY,2013,Passenger Property Loss,$464.99
SWF,Stewart Field,New York,NY,2014,Passenger Property Loss,$0.00
SWF,Stewart Field,New York,NY,2014,Property Damage,
SWF,Stewart Field,New York,NY,2015,Passenger Property Loss,$0.00
SWF,Stewart Field,New York,NY,2015,Property Damage,$37.50
SWF,Stewart Field,New York,NY,2016,Passenger Property Loss,$0.00
SWF,Stewart Field,New York,NY,2016,Property Damage,$466.54
SWF,Stewart Field,New York,NY,2017,Passenger Property Loss,$0.00
SWF,Stewart Field,New York,NY,2017,Property Damage,
SWO,Stillwater,Stillwater,OK,2017,Property Damage,
SYR,Syracuse-Hancock International,Syracuse,NY,2013,Passenger Property Loss,
SYR,Syracuse-Hancock International,Syracuse,NY,2013,Property Damage,$337.50
SYR,Syracuse-Hancock International,Syracuse,NY,2014,Passenger Property Loss,$0.00
SYR,Syracuse-Hancock International,Syracuse,NY,2014,Property Damage,$0.00
SYR,Syracuse-Hancock International,Syracuse,NY,2015,Passenger Property Loss,$208.20
SYR,Syracuse-Hancock International,Syracuse,NY,2015,Property Damage,$349.50
SYR,Syracuse-Hancock International,Syracuse,NY,2016,Passenger Property Loss,$0.00
SYR,Syracuse-Hancock International,Syracuse,NY,2016,Property Damage,$80.00
SYR,Syracuse-Hancock International,Syracuse,NY,2017,Passenger Property Loss,
SYR,Syracuse-Hancock International,Syracuse,NY,2017,Property Damage,
TBN,Forney Army Airfield,Fort Leonard Wood,MO,2015,Passenger Property Loss,$0.00
TBN,Forney Army Airfield,Fort Leonard Wood,MO,2015,Property Damage,$50.00
TLH,Tallahassee Regional,Tallahassee,FL,2013,Passenger Property Loss,
TLH,Tallahassee Regional,Tallahassee,FL,2013,Property Damage,$75.25
TLH,Tallahassee Regional,Tallahassee,FL,2014,Passenger Property Loss,$0.00
TLH,Tallahassee Regional,Tallahassee,FL,2014,Property Damage,$86.99
TLH,Tallahassee Regional,Tallahassee,FL,2015,Passenger Property Loss,
TLH,Tallahassee Regional,Tallahassee,FL,2015,Property Damage,$102.24
TLH,Tallahassee Regional,Tallahassee,FL,2016,Passenger Property Loss,$12.95
TLH,Tallahassee Regional,Tallahassee,FL,2017,Passenger Property Loss,$31.79
TLH,Tallahassee Regional,Tallahassee,FL,2017,Property Damage,
TOL,Toledo Express,Toledo,OH,2013,Passenger Property Loss,
TOL,Toledo Express,Toledo,OH,2014,Passenger Property Loss,
TOL,Toledo Express,Toledo,OH,2014,Property Damage,$22.50
TOL,Toledo Express,Toledo,OH,2015,Passenger Property Loss,$12.00
TOL,Toledo Express,Toledo,OH,2017,Passenger Property Loss,
TOL,Toledo Express,Toledo,OH,2017,Property Damage,
TPA,Tampa International,Tampa,FL,2013,Passenger Property Loss,"$1,335.98"
TPA,Tampa International,Tampa,FL,2013,Property Damage,"$3,358.50"
TPA,Tampa International,Tampa,FL,2013,Unknown,$188.00
TPA,Tampa International,Tampa,FL,2014,Passenger Property Loss,$917.15
TPA,Tampa International,Tampa,FL,2014,Personal Injury,
TPA,Tampa International,Tampa,FL,2014,Property Damage,"$2,924.81"
TPA,Tampa International,Tampa,FL,2015,Passenger Property Loss,"$1,166.39"
TPA,Tampa International,Tampa,FL,2015,Property Damage,"$3,054.45"
TPA,Tampa International,Tampa,FL,2016,Passenger Property Loss,$121.56
TPA,Tampa International,Tampa,FL,2016,Property Damage,$439.84
TPA,Tampa International,Tampa,FL,2017,Passenger Property Loss,$358.56
TPA,Tampa International,Tampa,FL,2017,Property Damage,$120.93
TPA,Tampa International,Tampa,FL,2017,Unknown,
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2013,Passenger Property Loss,$0.00
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2013,Property Damage,$11.25
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2014,Employee Loss (MPCECA),
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2014,Passenger Property Loss,$0.00
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2014,Property Damage,$177.82
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2015,Passenger Property Loss,$145.00
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2015,Property Damage,$0.00
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2015,Unknown,
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2016,Passenger Property Loss,$0.00
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2016,Property Damage,$182.26
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2017,Passenger Property Loss,
TRI,Tri-Cities Regional,Bristol/Johnson/Kingsport,TN,2017,Property Damage,
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2014,Passenger Property Loss,$34.46
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2014,Property Damage,"$1,500.00"
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2014,Unknown,$2.63
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2015,Complaint,
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2015,Employee Loss (MPCECA),
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2015,Motor Vehicle,
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2015,Property Damage,"$1,811.28"
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2016,Employee Loss (MPCECA),
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2017,Passenger Property Loss,
TSA,TSA - Non-Specified Airport,Unknown,Unknown,2017,Property Damage,
TTN,Trenton-Mercer,Trenton,NJ,2013,Passenger Property Loss,$60.00
TTN,Trenton-Mercer,Trenton,NJ,2013,Property Damage,
TTN,Trenton-Mercer,Trenton,NJ,2014,Passenger Property Loss,$0.00
TTN,Trenton-Mercer,Trenton,NJ,2014,Property Damage,$0.00
TTN,Trenton-Mercer,Trenton,NJ,2015,Passenger Property Loss,$108.99
TTN,Trenton-Mercer,Trenton,NJ,2015,Property Damage,$50.00
TTN,Trenton-Mercer,Trenton,NJ,2016,Passenger Property Loss,$50.99
TTN,Trenton-Mercer,Trenton,NJ,2016,Property Damage,
TTN,Trenton-Mercer,Trenton,NJ,2017,Passenger Property Loss,
TTN,Trenton-Mercer,Trenton,NJ,2017,Property Damage,
TUL,Tulsa International Airport,Tulsa,OK,2013,Passenger Property Loss,$100.08
TUL,Tulsa International Airport,Tulsa,OK,2013,Personal Injury,
TUL,Tulsa International Airport,Tulsa,OK,2013,Property Damage,$135.10
TUL,Tulsa International Airport,Tulsa,OK,2014,Passenger Property Loss,$18.63
TUL,Tulsa International Airport,Tulsa,OK,2014,Property Damage,$30.99
TUL,Tulsa International Airport,Tulsa,OK,2015,Passenger Property Loss,$297.99
TUL,Tulsa International Airport,Tulsa,OK,2015,Property Damage,
TUL,Tulsa International Airport,Tulsa,OK,2016,Passenger Property Loss,$80.35
TUL,Tulsa International Airport,Tulsa,OK,2016,Property Damage,$350.00
TUL,Tulsa International Airport,Tulsa,OK,2017,Passenger Property Loss,
TUL,Tulsa International Airport,Tulsa,OK,2017,Property Damage,$0.00
TUL,Tulsa International Airport,Tulsa,OK,2017,Unknown,
TUS,Tucson International,Tucson,AZ,2013,Passenger Property Loss,$168.80
TUS,Tucson International,Tucson,AZ,2013,Property Damage,$182.66
TUS,Tucson International,Tucson,AZ,2014,Passenger Property Loss,$108.22
